List Type,List Size,Algorithm,Run Time
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000739
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000705
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000749
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000751
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000734
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000754
Reverse Ordered Data,10,Bubble Sort,0.00000734
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000717
Reverse Ordered Data,10,Bubble Sort,0.00000753
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000989
Reverse Ordered Data,10,Bubble Sort,0.00000758
Reverse Ordered Data,10,Bubble Sort,0.00000763
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000771
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000715
Reverse Ordered Data,10,Bubble Sort,0.00000758
Reverse Ordered Data,10,Bubble Sort,0.00000741
Reverse Ordered Data,10,Bubble Sort,0.00000754
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000734
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000750
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000749
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000711
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000721
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000753
Reverse Ordered Data,10,Bubble Sort,0.00000710
Reverse Ordered Data,10,Bubble Sort,0.00000710
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000720
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000749
Reverse Ordered Data,10,Bubble Sort,0.00000739
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000749
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000781
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000747
Reverse Ordered Data,10,Bubble Sort,0.00000714
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000742
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000721
Reverse Ordered Data,10,Bubble Sort,0.00000743
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000752
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000749
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000734
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000739
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000743
Reverse Ordered Data,10,Bubble Sort,0.00000713
Reverse Ordered Data,10,Bubble Sort,0.00000704
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000717
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000708
Reverse Ordered Data,10,Bubble Sort,0.00000759
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000756
Reverse Ordered Data,10,Bubble Sort,0.00000720
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000741
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000756
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000721
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00001008
Reverse Ordered Data,10,Bubble Sort,0.00000797
Reverse Ordered Data,10,Bubble Sort,0.00000747
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000734
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000741
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000717
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000763
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000717
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000741
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000720
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000721
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000714
Reverse Ordered Data,10,Bubble Sort,0.00000721
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000749
Reverse Ordered Data,10,Bubble Sort,0.00000750
Reverse Ordered Data,10,Bubble Sort,0.00000717
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000715
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000734
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000749
Reverse Ordered Data,10,Bubble Sort,0.00000752
Reverse Ordered Data,10,Bubble Sort,0.00000815
Reverse Ordered Data,10,Bubble Sort,0.00000808
Reverse Ordered Data,10,Bubble Sort,0.00000796
Reverse Ordered Data,10,Bubble Sort,0.00000773
Reverse Ordered Data,10,Bubble Sort,0.00000804
Reverse Ordered Data,10,Bubble Sort,0.00000787
Reverse Ordered Data,10,Bubble Sort,0.00000865
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000705
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000716
Reverse Ordered Data,10,Bubble Sort,0.00000742
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000721
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000741
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000734
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000717
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000717
Reverse Ordered Data,10,Bubble Sort,0.00000722
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000749
Reverse Ordered Data,10,Bubble Sort,0.00000713
Reverse Ordered Data,10,Bubble Sort,0.00000708
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000739
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000712
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000742
Reverse Ordered Data,10,Bubble Sort,0.00000946
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000716
Reverse Ordered Data,10,Bubble Sort,0.00000750
Reverse Ordered Data,10,Bubble Sort,0.00000816
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000742
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00003195
Reverse Ordered Data,10,Bubble Sort,0.00000830
Reverse Ordered Data,10,Bubble Sort,0.00000765
Reverse Ordered Data,10,Bubble Sort,0.00000720
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000716
Reverse Ordered Data,10,Bubble Sort,0.00000721
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000741
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000743
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000709
Reverse Ordered Data,10,Bubble Sort,0.00000717
Reverse Ordered Data,10,Bubble Sort,0.00000751
Reverse Ordered Data,10,Bubble Sort,0.00000722
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000752
Reverse Ordered Data,10,Bubble Sort,0.00000715
Reverse Ordered Data,10,Bubble Sort,0.00000743
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000720
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000741
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000741
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000743
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000720
Reverse Ordered Data,10,Bubble Sort,0.00000747
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000743
Reverse Ordered Data,10,Bubble Sort,0.00001039
Reverse Ordered Data,10,Bubble Sort,0.00000794
Reverse Ordered Data,10,Bubble Sort,0.00000763
Reverse Ordered Data,10,Bubble Sort,0.00000746
Reverse Ordered Data,10,Bubble Sort,0.00000749
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000721
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000739
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000749
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000746
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000711
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000721
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000741
Reverse Ordered Data,10,Bubble Sort,0.00000763
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000707
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000720
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000743
Reverse Ordered Data,10,Bubble Sort,0.00000716
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000734
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000739
Reverse Ordered Data,10,Bubble Sort,0.00000762
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000742
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00001004
Reverse Ordered Data,10,Bubble Sort,0.00000788
Reverse Ordered Data,10,Bubble Sort,0.00003906
Reverse Ordered Data,10,Bubble Sort,0.00001001
Reverse Ordered Data,10,Bubble Sort,0.00001174
Reverse Ordered Data,10,Bubble Sort,0.00000800
Reverse Ordered Data,10,Bubble Sort,0.00000760
Reverse Ordered Data,10,Bubble Sort,0.00000753
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000704
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000715
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000739
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00009085
Reverse Ordered Data,10,Bubble Sort,0.00000861
Reverse Ordered Data,10,Bubble Sort,0.00000749
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000727
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000720
Reverse Ordered Data,10,Bubble Sort,0.00000742
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000722
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000722
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000703
Reverse Ordered Data,10,Bubble Sort,0.00000711
Reverse Ordered Data,10,Bubble Sort,0.00000751
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000745
Reverse Ordered Data,10,Bubble Sort,0.00000741
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000731
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000750
Reverse Ordered Data,10,Bubble Sort,0.00000762
Reverse Ordered Data,10,Bubble Sort,0.00000713
Reverse Ordered Data,10,Bubble Sort,0.00000755
Reverse Ordered Data,10,Bubble Sort,0.00000742
Reverse Ordered Data,10,Bubble Sort,0.00000753
Reverse Ordered Data,10,Bubble Sort,0.00001016
Reverse Ordered Data,10,Bubble Sort,0.00000759
Reverse Ordered Data,10,Bubble Sort,0.00000762
Reverse Ordered Data,10,Bubble Sort,0.00000742
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000717
Reverse Ordered Data,10,Bubble Sort,0.00000760
Reverse Ordered Data,10,Bubble Sort,0.00000734
Reverse Ordered Data,10,Bubble Sort,0.00000725
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000732
Reverse Ordered Data,10,Bubble Sort,0.00000726
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000720
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000701
Reverse Ordered Data,10,Bubble Sort,0.00000747
Reverse Ordered Data,10,Bubble Sort,0.00000735
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000754
Reverse Ordered Data,10,Bubble Sort,0.00000734
Reverse Ordered Data,10,Bubble Sort,0.00000723
Reverse Ordered Data,10,Bubble Sort,0.00000737
Reverse Ordered Data,10,Bubble Sort,0.00000765
Reverse Ordered Data,10,Bubble Sort,0.00000718
Reverse Ordered Data,10,Bubble Sort,0.00000724
Reverse Ordered Data,10,Bubble Sort,0.00000717
Reverse Ordered Data,10,Bubble Sort,0.00000733
Reverse Ordered Data,10,Bubble Sort,0.00000744
Reverse Ordered Data,10,Bubble Sort,0.00000748
Reverse Ordered Data,10,Bubble Sort,0.00000742
Reverse Ordered Data,10,Bubble Sort,0.00000739
Reverse Ordered Data,10,Bubble Sort,0.00001025
Reverse Ordered Data,10,Bubble Sort,0.00000772
Reverse Ordered Data,10,Bubble Sort,0.00000759
Reverse Ordered Data,10,Bubble Sort,0.00000754
Reverse Ordered Data,10,Bubble Sort,0.00000730
Reverse Ordered Data,10,Bubble Sort,0.00000738
Reverse Ordered Data,10,Bubble Sort,0.00000743
Reverse Ordered Data,10,Bubble Sort,0.00000734
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000736
Reverse Ordered Data,10,Bubble Sort,0.00000753
Reverse Ordered Data,10,Bubble Sort,0.00000722
Reverse Ordered Data,10,Bubble Sort,0.00000740
Reverse Ordered Data,10,Bubble Sort,0.00000754
Reverse Ordered Data,10,Bubble Sort,0.00000728
Reverse Ordered Data,10,Bubble Sort,0.00000729
Reverse Ordered Data,10,Bubble Sort,0.00000719
Reverse Ordered Data,10,Bubble Sort,0.00000711
Reverse Ordered Data,10,Bubble Sort,0.00000731
