List Type,List Size,Algorithm,Run Time
Nearly Sorted Data,10,Bubble Sort,0.00000244
Nearly Sorted Data,10,Bubble Sort,0.00000466
Nearly Sorted Data,10,Bubble Sort,0.00000745
Nearly Sorted Data,10,Bubble Sort,0.00000371
Nearly Sorted Data,10,Bubble Sort,0.00000270
Nearly Sorted Data,10,Bubble Sort,0.00000263
Nearly Sorted Data,10,Bubble Sort,0.00000357
Nearly Sorted Data,10,Bubble Sort,0.00000772
Nearly Sorted Data,10,Bubble Sort,0.00000748
Nearly Sorted Data,10,Bubble Sort,0.00000374
Nearly Sorted Data,10,Bubble Sort,0.00000363
Nearly Sorted Data,10,Bubble Sort,0.00000493
Nearly Sorted Data,10,Bubble Sort,0.00000525
Nearly Sorted Data,10,Bubble Sort,0.00000359
Nearly Sorted Data,10,Bubble Sort,0.00000335
Nearly Sorted Data,10,Bubble Sort,0.00000601
Nearly Sorted Data,10,Bubble Sort,0.00000354
Nearly Sorted Data,10,Bubble Sort,0.00001075
Nearly Sorted Data,10,Bubble Sort,0.00000457
Nearly Sorted Data,10,Bubble Sort,0.00000656
Nearly Sorted Data,10,Bubble Sort,0.00000644
Nearly Sorted Data,10,Bubble Sort,0.00000827
Nearly Sorted Data,10,Bubble Sort,0.00000274
Nearly Sorted Data,10,Bubble Sort,0.00000502
Nearly Sorted Data,10,Bubble Sort,0.00000457
Nearly Sorted Data,10,Bubble Sort,0.00000391
Nearly Sorted Data,10,Bubble Sort,0.00000448
Nearly Sorted Data,10,Bubble Sort,0.00000535
Nearly Sorted Data,10,Bubble Sort,0.00000523
Nearly Sorted Data,10,Bubble Sort,0.00000279
Nearly Sorted Data,10,Bubble Sort,0.00000343
Nearly Sorted Data,10,Bubble Sort,0.00000265
Nearly Sorted Data,10,Bubble Sort,0.00000249
Nearly Sorted Data,10,Bubble Sort,0.00000437
Nearly Sorted Data,10,Bubble Sort,0.00000385
Nearly Sorted Data,10,Bubble Sort,0.00000473
Nearly Sorted Data,10,Bubble Sort,0.00000282
Nearly Sorted Data,10,Bubble Sort,0.00000567
Nearly Sorted Data,10,Bubble Sort,0.00000553
Nearly Sorted Data,10,Bubble Sort,0.00000369
Nearly Sorted Data,10,Bubble Sort,0.00000756
Nearly Sorted Data,10,Bubble Sort,0.00000545
Nearly Sorted Data,10,Bubble Sort,0.00000381
Nearly Sorted Data,10,Bubble Sort,0.00000277
Nearly Sorted Data,10,Bubble Sort,0.00000634
Nearly Sorted Data,10,Bubble Sort,0.00000451
Nearly Sorted Data,10,Bubble Sort,0.00000542
Nearly Sorted Data,10,Bubble Sort,0.00000274
Nearly Sorted Data,10,Bubble Sort,0.00000266
Nearly Sorted Data,10,Bubble Sort,0.00000373
Nearly Sorted Data,10,Bubble Sort,0.00000395
Nearly Sorted Data,10,Bubble Sort,0.00000442
Nearly Sorted Data,10,Bubble Sort,0.00000374
Nearly Sorted Data,10,Bubble Sort,0.00000353
Nearly Sorted Data,10,Bubble Sort,0.00000536
Nearly Sorted Data,10,Bubble Sort,0.00000633
Nearly Sorted Data,10,Bubble Sort,0.00000828
Nearly Sorted Data,10,Bubble Sort,0.00000309
Nearly Sorted Data,10,Bubble Sort,0.00000252
Nearly Sorted Data,10,Bubble Sort,0.00000277
Nearly Sorted Data,10,Bubble Sort,0.00000557
Nearly Sorted Data,10,Bubble Sort,0.00000748
Nearly Sorted Data,10,Bubble Sort,0.00000534
Nearly Sorted Data,10,Bubble Sort,0.00000465
Nearly Sorted Data,10,Bubble Sort,0.00000274
Nearly Sorted Data,10,Bubble Sort,0.00000266
Nearly Sorted Data,10,Bubble Sort,0.00000508
Nearly Sorted Data,10,Bubble Sort,0.00000756
Nearly Sorted Data,10,Bubble Sort,0.00000829
Nearly Sorted Data,10,Bubble Sort,0.00000575
Nearly Sorted Data,10,Bubble Sort,0.00000261
Nearly Sorted Data,10,Bubble Sort,0.00000268
Nearly Sorted Data,10,Bubble Sort,0.00000539
Nearly Sorted Data,10,Bubble Sort,0.00000787
Nearly Sorted Data,10,Bubble Sort,0.00000461
Nearly Sorted Data,10,Bubble Sort,0.00000252
Nearly Sorted Data,10,Bubble Sort,0.00000805
Nearly Sorted Data,10,Bubble Sort,0.00000453
Nearly Sorted Data,10,Bubble Sort,0.00000254
Nearly Sorted Data,10,Bubble Sort,0.00000685
Nearly Sorted Data,10,Bubble Sort,0.00000252
Nearly Sorted Data,10,Bubble Sort,0.00000698
Nearly Sorted Data,10,Bubble Sort,0.00000384
Nearly Sorted Data,10,Bubble Sort,0.00000350
Nearly Sorted Data,10,Bubble Sort,0.00000245
Nearly Sorted Data,10,Bubble Sort,0.00000371
Nearly Sorted Data,10,Bubble Sort,0.00000713
Nearly Sorted Data,10,Bubble Sort,0.00000369
Nearly Sorted Data,10,Bubble Sort,0.00000350
Nearly Sorted Data,10,Bubble Sort,0.00000346
Nearly Sorted Data,10,Bubble Sort,0.00000677
Nearly Sorted Data,10,Bubble Sort,0.00000248
Nearly Sorted Data,10,Bubble Sort,0.00000779
Nearly Sorted Data,10,Bubble Sort,0.00000549
Nearly Sorted Data,10,Bubble Sort,0.00000254
Nearly Sorted Data,10,Bubble Sort,0.00000675
Nearly Sorted Data,10,Bubble Sort,0.00000464
Nearly Sorted Data,10,Bubble Sort,0.00000840
Nearly Sorted Data,10,Bubble Sort,0.00000267
Nearly Sorted Data,10,Bubble Sort,0.00000672
Nearly Sorted Data,10,Bubble Sort,0.00000491
Nearly Sorted Data,10,Bubble Sort,0.00000378
Nearly Sorted Data,10,Bubble Sort,0.00000564
Nearly Sorted Data,10,Bubble Sort,0.00000836
Nearly Sorted Data,10,Bubble Sort,0.00000259
Nearly Sorted Data,10,Bubble Sort,0.00000264
Nearly Sorted Data,10,Bubble Sort,0.00000257
Nearly Sorted Data,10,Bubble Sort,0.00000482
Nearly Sorted Data,10,Bubble Sort,0.00000460
Nearly Sorted Data,10,Bubble Sort,0.00000654
Nearly Sorted Data,10,Bubble Sort,0.00000866
Nearly Sorted Data,10,Bubble Sort,0.00000291
Nearly Sorted Data,10,Bubble Sort,0.00000659
Nearly Sorted Data,10,Bubble Sort,0.00000263
Nearly Sorted Data,10,Bubble Sort,0.00000273
Nearly Sorted Data,10,Bubble Sort,0.00000400
Nearly Sorted Data,10,Bubble Sort,0.00000670
Nearly Sorted Data,10,Bubble Sort,0.00000558
Nearly Sorted Data,10,Bubble Sort,0.00000747
Nearly Sorted Data,10,Bubble Sort,0.00000563
Nearly Sorted Data,10,Bubble Sort,0.00000370
Nearly Sorted Data,10,Bubble Sort,0.00000798
Nearly Sorted Data,10,Bubble Sort,0.00000666
Nearly Sorted Data,10,Bubble Sort,0.00000845
Nearly Sorted Data,10,Bubble Sort,0.00000506
Nearly Sorted Data,10,Bubble Sort,0.00000477
Nearly Sorted Data,10,Bubble Sort,0.00000270
Nearly Sorted Data,10,Bubble Sort,0.00000569
Nearly Sorted Data,10,Bubble Sort,0.00000389
Nearly Sorted Data,10,Bubble Sort,0.00000373
Nearly Sorted Data,10,Bubble Sort,0.00000286
Nearly Sorted Data,10,Bubble Sort,0.00000470
Nearly Sorted Data,10,Bubble Sort,0.00000731
Nearly Sorted Data,10,Bubble Sort,0.00000760
Nearly Sorted Data,10,Bubble Sort,0.00000791
Nearly Sorted Data,10,Bubble Sort,0.00000260
Nearly Sorted Data,10,Bubble Sort,0.00000270
Nearly Sorted Data,10,Bubble Sort,0.00000468
Nearly Sorted Data,10,Bubble Sort,0.00000390
Nearly Sorted Data,10,Bubble Sort,0.00000708
Nearly Sorted Data,10,Bubble Sort,0.00000791
Nearly Sorted Data,10,Bubble Sort,0.00000250
Nearly Sorted Data,10,Bubble Sort,0.00000703
Nearly Sorted Data,10,Bubble Sort,0.00000780
Nearly Sorted Data,10,Bubble Sort,0.00000372
Nearly Sorted Data,10,Bubble Sort,0.00000308
Nearly Sorted Data,10,Bubble Sort,0.00000260
Nearly Sorted Data,10,Bubble Sort,0.00000376
Nearly Sorted Data,10,Bubble Sort,0.00000499
Nearly Sorted Data,10,Bubble Sort,0.00000670
Nearly Sorted Data,10,Bubble Sort,0.00000301
Nearly Sorted Data,10,Bubble Sort,0.00000636
Nearly Sorted Data,10,Bubble Sort,0.00000263
Nearly Sorted Data,10,Bubble Sort,0.00000289
Nearly Sorted Data,10,Bubble Sort,0.00000482
Nearly Sorted Data,10,Bubble Sort,0.00000476
Nearly Sorted Data,10,Bubble Sort,0.00000555
Nearly Sorted Data,10,Bubble Sort,0.00000736
Nearly Sorted Data,10,Bubble Sort,0.00000280
Nearly Sorted Data,10,Bubble Sort,0.00000473
Nearly Sorted Data,10,Bubble Sort,0.00000564
Nearly Sorted Data,10,Bubble Sort,0.00000766
Nearly Sorted Data,10,Bubble Sort,0.00000470
Nearly Sorted Data,10,Bubble Sort,0.00000790
Nearly Sorted Data,10,Bubble Sort,0.00000942
Nearly Sorted Data,10,Bubble Sort,0.00000270
Nearly Sorted Data,10,Bubble Sort,0.00000398
Nearly Sorted Data,10,Bubble Sort,0.00000465
Nearly Sorted Data,10,Bubble Sort,0.00000585
Nearly Sorted Data,10,Bubble Sort,0.00000550
Nearly Sorted Data,10,Bubble Sort,0.00000381
Nearly Sorted Data,10,Bubble Sort,0.00000455
Nearly Sorted Data,10,Bubble Sort,0.00000256
Nearly Sorted Data,10,Bubble Sort,0.00000503
Nearly Sorted Data,10,Bubble Sort,0.00000680
Nearly Sorted Data,10,Bubble Sort,0.00000383
Nearly Sorted Data,10,Bubble Sort,0.00000729
Nearly Sorted Data,10,Bubble Sort,0.00000706
Nearly Sorted Data,10,Bubble Sort,0.00000290
Nearly Sorted Data,10,Bubble Sort,0.00000517
Nearly Sorted Data,10,Bubble Sort,0.00000700
Nearly Sorted Data,10,Bubble Sort,0.00000485
Nearly Sorted Data,10,Bubble Sort,0.00000395
Nearly Sorted Data,10,Bubble Sort,0.00000389
Nearly Sorted Data,10,Bubble Sort,0.00000367
Nearly Sorted Data,10,Bubble Sort,0.00000244
Nearly Sorted Data,10,Bubble Sort,0.00000551
Nearly Sorted Data,10,Bubble Sort,0.00000657
Nearly Sorted Data,10,Bubble Sort,0.00000371
Nearly Sorted Data,10,Bubble Sort,0.00000476
Nearly Sorted Data,10,Bubble Sort,0.00000638
Nearly Sorted Data,10,Bubble Sort,0.00000278
Nearly Sorted Data,10,Bubble Sort,0.00000916
Nearly Sorted Data,10,Bubble Sort,0.00000990
Nearly Sorted Data,10,Bubble Sort,0.00000576
Nearly Sorted Data,10,Bubble Sort,0.00000629
Nearly Sorted Data,10,Bubble Sort,0.00000737
Nearly Sorted Data,10,Bubble Sort,0.00000306
Nearly Sorted Data,10,Bubble Sort,0.00000718
Nearly Sorted Data,10,Bubble Sort,0.00000623
Nearly Sorted Data,10,Bubble Sort,0.00000382
Nearly Sorted Data,10,Bubble Sort,0.00000365
Nearly Sorted Data,10,Bubble Sort,0.00000767
Nearly Sorted Data,10,Bubble Sort,0.00000293
Nearly Sorted Data,10,Bubble Sort,0.00000557
Nearly Sorted Data,10,Bubble Sort,0.00000307
Nearly Sorted Data,10,Bubble Sort,0.00000472
Nearly Sorted Data,10,Bubble Sort,0.00000590
Nearly Sorted Data,10,Bubble Sort,0.00000647
Nearly Sorted Data,10,Bubble Sort,0.00000462
Nearly Sorted Data,10,Bubble Sort,0.00000276
Nearly Sorted Data,10,Bubble Sort,0.00000896
Nearly Sorted Data,10,Bubble Sort,0.00000412
Nearly Sorted Data,10,Bubble Sort,0.00000272
Nearly Sorted Data,10,Bubble Sort,0.00000766
Nearly Sorted Data,10,Bubble Sort,0.00000399
Nearly Sorted Data,10,Bubble Sort,0.00000735
Nearly Sorted Data,10,Bubble Sort,0.00000660
Nearly Sorted Data,10,Bubble Sort,0.00000703
Nearly Sorted Data,10,Bubble Sort,0.00000455
Nearly Sorted Data,10,Bubble Sort,0.00000877
Nearly Sorted Data,10,Bubble Sort,0.00000446
Nearly Sorted Data,10,Bubble Sort,0.00000791
Nearly Sorted Data,10,Bubble Sort,0.00000257
Nearly Sorted Data,10,Bubble Sort,0.00000247
Nearly Sorted Data,10,Bubble Sort,0.00000568
Nearly Sorted Data,10,Bubble Sort,0.00000544
Nearly Sorted Data,10,Bubble Sort,0.00000470
Nearly Sorted Data,10,Bubble Sort,0.00000271
Nearly Sorted Data,10,Bubble Sort,0.00000764
Nearly Sorted Data,10,Bubble Sort,0.00000443
Nearly Sorted Data,10,Bubble Sort,0.00000800
Nearly Sorted Data,10,Bubble Sort,0.00000445
Nearly Sorted Data,10,Bubble Sort,0.00000445
Nearly Sorted Data,10,Bubble Sort,0.00000753
Nearly Sorted Data,10,Bubble Sort,0.00000473
Nearly Sorted Data,10,Bubble Sort,0.00000359
Nearly Sorted Data,10,Bubble Sort,0.00000688
Nearly Sorted Data,10,Bubble Sort,0.00000677
Nearly Sorted Data,10,Bubble Sort,0.00000461
Nearly Sorted Data,10,Bubble Sort,0.00000523
Nearly Sorted Data,10,Bubble Sort,0.00000665
Nearly Sorted Data,10,Bubble Sort,0.00000553
Nearly Sorted Data,10,Bubble Sort,0.00000680
Nearly Sorted Data,10,Bubble Sort,0.00000621
Nearly Sorted Data,10,Bubble Sort,0.00000481
Nearly Sorted Data,10,Bubble Sort,0.00000758
Nearly Sorted Data,10,Bubble Sort,0.00000251
Nearly Sorted Data,10,Bubble Sort,0.00000886
Nearly Sorted Data,10,Bubble Sort,0.00000373
Nearly Sorted Data,10,Bubble Sort,0.00000275
Nearly Sorted Data,10,Bubble Sort,0.00000358
Nearly Sorted Data,10,Bubble Sort,0.00000536
Nearly Sorted Data,10,Bubble Sort,0.00000680
Nearly Sorted Data,10,Bubble Sort,0.00000626
Nearly Sorted Data,10,Bubble Sort,0.00000447
Nearly Sorted Data,10,Bubble Sort,0.00000352
Nearly Sorted Data,10,Bubble Sort,0.00000362
Nearly Sorted Data,10,Bubble Sort,0.00000350
Nearly Sorted Data,10,Bubble Sort,0.00000584
Nearly Sorted Data,10,Bubble Sort,0.00000608
Nearly Sorted Data,10,Bubble Sort,0.00000250
Nearly Sorted Data,10,Bubble Sort,0.00000365
Nearly Sorted Data,10,Bubble Sort,0.00000550
Nearly Sorted Data,10,Bubble Sort,0.00000542
Nearly Sorted Data,10,Bubble Sort,0.00000424
Nearly Sorted Data,10,Bubble Sort,0.00000605
Nearly Sorted Data,10,Bubble Sort,0.00000257
Nearly Sorted Data,10,Bubble Sort,0.00000238
Nearly Sorted Data,10,Bubble Sort,0.00000474
Nearly Sorted Data,10,Bubble Sort,0.00000620
Nearly Sorted Data,10,Bubble Sort,0.00000562
Nearly Sorted Data,10,Bubble Sort,0.00000545
Nearly Sorted Data,10,Bubble Sort,0.00000475
Nearly Sorted Data,10,Bubble Sort,0.00000229
Nearly Sorted Data,10,Bubble Sort,0.00000449
Nearly Sorted Data,10,Bubble Sort,0.00000517
Nearly Sorted Data,10,Bubble Sort,0.00000279
Nearly Sorted Data,10,Bubble Sort,0.00000365
Nearly Sorted Data,10,Bubble Sort,0.00000608
Nearly Sorted Data,10,Bubble Sort,0.00000887
Nearly Sorted Data,10,Bubble Sort,0.00000821
Nearly Sorted Data,10,Bubble Sort,0.00000500
Nearly Sorted Data,10,Bubble Sort,0.00000367
Nearly Sorted Data,10,Bubble Sort,0.00000414
Nearly Sorted Data,10,Bubble Sort,0.00000575
Nearly Sorted Data,10,Bubble Sort,0.00000573
Nearly Sorted Data,10,Bubble Sort,0.00000864
Nearly Sorted Data,10,Bubble Sort,0.00000570
Nearly Sorted Data,10,Bubble Sort,0.00000385
Nearly Sorted Data,10,Bubble Sort,0.00000265
Nearly Sorted Data,10,Bubble Sort,0.00000502
Nearly Sorted Data,10,Bubble Sort,0.00000754
Nearly Sorted Data,10,Bubble Sort,0.00000269
Nearly Sorted Data,10,Bubble Sort,0.00000265
Nearly Sorted Data,10,Bubble Sort,0.00000662
Nearly Sorted Data,10,Bubble Sort,0.00000653
Nearly Sorted Data,10,Bubble Sort,0.00000267
Nearly Sorted Data,10,Bubble Sort,0.00000719
Nearly Sorted Data,10,Bubble Sort,0.00000493
Nearly Sorted Data,10,Bubble Sort,0.00000868
Nearly Sorted Data,10,Bubble Sort,0.00000756
Nearly Sorted Data,10,Bubble Sort,0.00000362
Nearly Sorted Data,10,Bubble Sort,0.00000259
Nearly Sorted Data,10,Bubble Sort,0.00000669
Nearly Sorted Data,10,Bubble Sort,0.00000377
Nearly Sorted Data,10,Bubble Sort,0.00000547
Nearly Sorted Data,10,Bubble Sort,0.00000738
Nearly Sorted Data,10,Bubble Sort,0.00000823
Nearly Sorted Data,10,Bubble Sort,0.00000619
Nearly Sorted Data,10,Bubble Sort,0.00000274
Nearly Sorted Data,10,Bubble Sort,0.00000265
Nearly Sorted Data,10,Bubble Sort,0.00000263
Nearly Sorted Data,10,Bubble Sort,0.00000472
Nearly Sorted Data,10,Bubble Sort,0.00000373
Nearly Sorted Data,10,Bubble Sort,0.00000851
Nearly Sorted Data,10,Bubble Sort,0.00000271
Nearly Sorted Data,10,Bubble Sort,0.00000242
Nearly Sorted Data,10,Bubble Sort,0.00000279
Nearly Sorted Data,10,Bubble Sort,0.00000669
Nearly Sorted Data,10,Bubble Sort,0.00000815
Nearly Sorted Data,10,Bubble Sort,0.00000421
Nearly Sorted Data,10,Bubble Sort,0.00000386
Nearly Sorted Data,10,Bubble Sort,0.00000838
Nearly Sorted Data,10,Bubble Sort,0.00000500
Nearly Sorted Data,10,Bubble Sort,0.00000802
Nearly Sorted Data,10,Bubble Sort,0.00000506
Nearly Sorted Data,10,Bubble Sort,0.00000775
Nearly Sorted Data,10,Bubble Sort,0.00000383
Nearly Sorted Data,10,Bubble Sort,0.00000817
Nearly Sorted Data,10,Bubble Sort,0.00000469
Nearly Sorted Data,10,Bubble Sort,0.00000671
Nearly Sorted Data,10,Bubble Sort,0.00000328
Nearly Sorted Data,10,Bubble Sort,0.00000382
Nearly Sorted Data,10,Bubble Sort,0.00000259
Nearly Sorted Data,10,Bubble Sort,0.00000421
Nearly Sorted Data,10,Bubble Sort,0.00000367
Nearly Sorted Data,10,Bubble Sort,0.00000735
Nearly Sorted Data,10,Bubble Sort,0.00000733
Nearly Sorted Data,10,Bubble Sort,0.00000368
Nearly Sorted Data,10,Bubble Sort,0.00000391
Nearly Sorted Data,10,Bubble Sort,0.00000929
Nearly Sorted Data,10,Bubble Sort,0.00000786
Nearly Sorted Data,10,Bubble Sort,0.00000482
Nearly Sorted Data,10,Bubble Sort,0.00000576
Nearly Sorted Data,10,Bubble Sort,0.00000305
Nearly Sorted Data,10,Bubble Sort,0.00000483
Nearly Sorted Data,10,Bubble Sort,0.00000767
Nearly Sorted Data,10,Bubble Sort,0.00000686
Nearly Sorted Data,10,Bubble Sort,0.00000419
Nearly Sorted Data,10,Bubble Sort,0.00000491
Nearly Sorted Data,10,Bubble Sort,0.00000623
Nearly Sorted Data,10,Bubble Sort,0.00000487
Nearly Sorted Data,10,Bubble Sort,0.00000493
Nearly Sorted Data,10,Bubble Sort,0.00000756
