List Type,List Size,Algorithm,Run Time
Nearly Sorted Data,10,Bubble Sort,0.00000652
Nearly Sorted Data,10,Bubble Sort,0.00000449
Nearly Sorted Data,10,Bubble Sort,0.00000611
Nearly Sorted Data,10,Bubble Sort,0.00000374
Nearly Sorted Data,10,Bubble Sort,0.00000465
Nearly Sorted Data,10,Bubble Sort,0.00000428
Nearly Sorted Data,10,Bubble Sort,0.00000369
Nearly Sorted Data,10,Bubble Sort,0.00000820
Nearly Sorted Data,10,Bubble Sort,0.00000272
Nearly Sorted Data,10,Bubble Sort,0.00000265
Nearly Sorted Data,10,Bubble Sort,0.00000287
Nearly Sorted Data,10,Bubble Sort,0.00000345
Nearly Sorted Data,10,Bubble Sort,0.00000567
Nearly Sorted Data,10,Bubble Sort,0.00000442
Nearly Sorted Data,10,Bubble Sort,0.00000368
Nearly Sorted Data,10,Bubble Sort,0.00000775
Nearly Sorted Data,10,Bubble Sort,0.00000355
Nearly Sorted Data,10,Bubble Sort,0.00000263
Nearly Sorted Data,10,Bubble Sort,0.00000541
Nearly Sorted Data,10,Bubble Sort,0.00000255
Nearly Sorted Data,10,Bubble Sort,0.00003799
Nearly Sorted Data,10,Bubble Sort,0.00000708
Nearly Sorted Data,10,Bubble Sort,0.00000471
Nearly Sorted Data,10,Bubble Sort,0.00000457
Nearly Sorted Data,10,Bubble Sort,0.00000572
Nearly Sorted Data,10,Bubble Sort,0.00000255
Nearly Sorted Data,10,Bubble Sort,0.00000827
Nearly Sorted Data,10,Bubble Sort,0.00000630
Nearly Sorted Data,10,Bubble Sort,0.00000540
Nearly Sorted Data,10,Bubble Sort,0.00000544
Nearly Sorted Data,10,Bubble Sort,0.00000539
Nearly Sorted Data,10,Bubble Sort,0.00000372
Nearly Sorted Data,10,Bubble Sort,0.00000789
Nearly Sorted Data,10,Bubble Sort,0.00000744
Nearly Sorted Data,10,Bubble Sort,0.00000442
Nearly Sorted Data,10,Bubble Sort,0.00000605
Nearly Sorted Data,10,Bubble Sort,0.00000499
Nearly Sorted Data,10,Bubble Sort,0.00000467
Nearly Sorted Data,10,Bubble Sort,0.00000713
Nearly Sorted Data,10,Bubble Sort,0.00000435
Nearly Sorted Data,10,Bubble Sort,0.00000462
Nearly Sorted Data,10,Bubble Sort,0.00000264
Nearly Sorted Data,10,Bubble Sort,0.00000356
Nearly Sorted Data,10,Bubble Sort,0.00000252
Nearly Sorted Data,10,Bubble Sort,0.00000337
Nearly Sorted Data,10,Bubble Sort,0.00000881
Nearly Sorted Data,10,Bubble Sort,0.00000366
Nearly Sorted Data,10,Bubble Sort,0.00000616
Nearly Sorted Data,10,Bubble Sort,0.00000440
Nearly Sorted Data,10,Bubble Sort,0.00000261
Nearly Sorted Data,10,Bubble Sort,0.00000527
Nearly Sorted Data,10,Bubble Sort,0.00000355
Nearly Sorted Data,10,Bubble Sort,0.00000526
Nearly Sorted Data,10,Bubble Sort,0.00000657
Nearly Sorted Data,10,Bubble Sort,0.00000446
Nearly Sorted Data,10,Bubble Sort,0.00000722
Nearly Sorted Data,10,Bubble Sort,0.00000431
Nearly Sorted Data,10,Bubble Sort,0.00000590
Nearly Sorted Data,10,Bubble Sort,0.00000261
Nearly Sorted Data,10,Bubble Sort,0.00000414
Nearly Sorted Data,10,Bubble Sort,0.00000340
Nearly Sorted Data,10,Bubble Sort,0.00000614
Nearly Sorted Data,10,Bubble Sort,0.00000443
Nearly Sorted Data,10,Bubble Sort,0.00000364
Nearly Sorted Data,10,Bubble Sort,0.00000351
Nearly Sorted Data,10,Bubble Sort,0.00000725
Nearly Sorted Data,10,Bubble Sort,0.00000448
Nearly Sorted Data,10,Bubble Sort,0.00000258
Nearly Sorted Data,10,Bubble Sort,0.00000538
Nearly Sorted Data,10,Bubble Sort,0.00000435
Nearly Sorted Data,10,Bubble Sort,0.00000364
Nearly Sorted Data,10,Bubble Sort,0.00000350
Nearly Sorted Data,10,Bubble Sort,0.00000269
Nearly Sorted Data,10,Bubble Sort,0.00000461
Nearly Sorted Data,10,Bubble Sort,0.00000643
Nearly Sorted Data,10,Bubble Sort,0.00000247
Nearly Sorted Data,10,Bubble Sort,0.00000437
Nearly Sorted Data,10,Bubble Sort,0.00000489
Nearly Sorted Data,10,Bubble Sort,0.00000266
Nearly Sorted Data,10,Bubble Sort,0.00000546
Nearly Sorted Data,10,Bubble Sort,0.00000709
Nearly Sorted Data,10,Bubble Sort,0.00000254
Nearly Sorted Data,10,Bubble Sort,0.00000442
Nearly Sorted Data,10,Bubble Sort,0.00000245
Nearly Sorted Data,10,Bubble Sort,0.00000376
Nearly Sorted Data,10,Bubble Sort,0.00000439
Nearly Sorted Data,10,Bubble Sort,0.00000533
Nearly Sorted Data,10,Bubble Sort,0.00000531
Nearly Sorted Data,10,Bubble Sort,0.00000722
Nearly Sorted Data,10,Bubble Sort,0.00000427
Nearly Sorted Data,10,Bubble Sort,0.00000688
Nearly Sorted Data,10,Bubble Sort,0.00000884
Nearly Sorted Data,10,Bubble Sort,0.00000458
Nearly Sorted Data,10,Bubble Sort,0.00000528
Nearly Sorted Data,10,Bubble Sort,0.00000593
Nearly Sorted Data,10,Bubble Sort,0.00000354
Nearly Sorted Data,10,Bubble Sort,0.00000267
Nearly Sorted Data,10,Bubble Sort,0.00000672
Nearly Sorted Data,10,Bubble Sort,0.00000751
Nearly Sorted Data,10,Bubble Sort,0.00000748
Nearly Sorted Data,10,Bubble Sort,0.00000519
Nearly Sorted Data,10,Bubble Sort,0.00000521
Nearly Sorted Data,10,Bubble Sort,0.00000552
Nearly Sorted Data,10,Bubble Sort,0.00000441
Nearly Sorted Data,10,Bubble Sort,0.00000447
Nearly Sorted Data,10,Bubble Sort,0.00000238
Nearly Sorted Data,10,Bubble Sort,0.00000237
Nearly Sorted Data,10,Bubble Sort,0.00000499
Nearly Sorted Data,10,Bubble Sort,0.00000673
Nearly Sorted Data,10,Bubble Sort,0.00000527
Nearly Sorted Data,10,Bubble Sort,0.00000255
Nearly Sorted Data,10,Bubble Sort,0.00000535
Nearly Sorted Data,10,Bubble Sort,0.00000685
Nearly Sorted Data,10,Bubble Sort,0.00000371
Nearly Sorted Data,10,Bubble Sort,0.00000431
Nearly Sorted Data,10,Bubble Sort,0.00000366
Nearly Sorted Data,10,Bubble Sort,0.00000778
Nearly Sorted Data,10,Bubble Sort,0.00000267
Nearly Sorted Data,10,Bubble Sort,0.00000725
Nearly Sorted Data,10,Bubble Sort,0.00000789
Nearly Sorted Data,10,Bubble Sort,0.00000606
Nearly Sorted Data,10,Bubble Sort,0.00000240
Nearly Sorted Data,10,Bubble Sort,0.00000838
Nearly Sorted Data,10,Bubble Sort,0.00000282
Nearly Sorted Data,10,Bubble Sort,0.00000363
Nearly Sorted Data,10,Bubble Sort,0.00000601
Nearly Sorted Data,10,Bubble Sort,0.00000607
Nearly Sorted Data,10,Bubble Sort,0.00000364
Nearly Sorted Data,10,Bubble Sort,0.00000642
Nearly Sorted Data,10,Bubble Sort,0.00000351
Nearly Sorted Data,10,Bubble Sort,0.00000354
Nearly Sorted Data,10,Bubble Sort,0.00000437
Nearly Sorted Data,10,Bubble Sort,0.00000245
Nearly Sorted Data,10,Bubble Sort,0.00000380
Nearly Sorted Data,10,Bubble Sort,0.00000597
Nearly Sorted Data,10,Bubble Sort,0.00000362
Nearly Sorted Data,10,Bubble Sort,0.00000450
Nearly Sorted Data,10,Bubble Sort,0.00000266
Nearly Sorted Data,10,Bubble Sort,0.00000558
Nearly Sorted Data,10,Bubble Sort,0.00000771
Nearly Sorted Data,10,Bubble Sort,0.00000469
Nearly Sorted Data,10,Bubble Sort,0.00000247
Nearly Sorted Data,10,Bubble Sort,0.00000355
Nearly Sorted Data,10,Bubble Sort,0.00000599
Nearly Sorted Data,10,Bubble Sort,0.00000531
Nearly Sorted Data,10,Bubble Sort,0.00000621
Nearly Sorted Data,10,Bubble Sort,0.00000253
Nearly Sorted Data,10,Bubble Sort,0.00000694
Nearly Sorted Data,10,Bubble Sort,0.00000663
Nearly Sorted Data,10,Bubble Sort,0.00000855
Nearly Sorted Data,10,Bubble Sort,0.00000472
Nearly Sorted Data,10,Bubble Sort,0.00000467
Nearly Sorted Data,10,Bubble Sort,0.00000762
Nearly Sorted Data,10,Bubble Sort,0.00000256
Nearly Sorted Data,10,Bubble Sort,0.00000246
Nearly Sorted Data,10,Bubble Sort,0.00000738
Nearly Sorted Data,10,Bubble Sort,0.00000617
Nearly Sorted Data,10,Bubble Sort,0.00000285
Nearly Sorted Data,10,Bubble Sort,0.00000337
Nearly Sorted Data,10,Bubble Sort,0.00000769
