List Type,List Size,Algorithm,Run Time
Duplicates Data,10,Bubble Sort,0.00000540
Duplicates Data,10,Bubble Sort,0.00000653
Duplicates Data,10,Bubble Sort,0.00000774
Duplicates Data,10,Bubble Sort,0.00000739
Duplicates Data,10,Bubble Sort,0.00000502
Duplicates Data,10,Bubble Sort,0.00000585
Duplicates Data,10,Bubble Sort,0.00000443
Duplicates Data,10,Bubble Sort,0.00000732
Duplicates Data,10,Bubble Sort,0.00000591
Duplicates Data,10,Bubble Sort,0.00000722
Duplicates Data,10,Bubble Sort,0.00000804
Duplicates Data,10,Bubble Sort,0.00000458
Duplicates Data,10,Bubble Sort,0.00000563
Duplicates Data,10,Bubble Sort,0.00000725
Duplicates Data,10,Bubble Sort,0.00000713
Duplicates Data,10,Bubble Sort,0.00000624
Duplicates Data,10,Bubble Sort,0.00000465
Duplicates Data,10,Bubble Sort,0.00000594
Duplicates Data,10,Bubble Sort,0.00000694
Duplicates Data,10,Bubble Sort,0.00000493
Duplicates Data,10,Bubble Sort,0.00000525
Duplicates Data,10,Bubble Sort,0.00000746
Duplicates Data,10,Bubble Sort,0.00000675
Duplicates Data,10,Bubble Sort,0.00000306
Duplicates Data,10,Bubble Sort,0.00000642
Duplicates Data,10,Bubble Sort,0.00000667
Duplicates Data,10,Bubble Sort,0.00000636
Duplicates Data,10,Bubble Sort,0.00000577
Duplicates Data,10,Bubble Sort,0.00000683
Duplicates Data,10,Bubble Sort,0.00000613
Duplicates Data,10,Bubble Sort,0.00000727
Duplicates Data,10,Bubble Sort,0.00000690
Duplicates Data,10,Bubble Sort,0.00000534
Duplicates Data,10,Bubble Sort,0.00000670
Duplicates Data,10,Bubble Sort,0.00000635
Duplicates Data,10,Bubble Sort,0.00000607
Duplicates Data,10,Bubble Sort,0.00000717
Duplicates Data,10,Bubble Sort,0.00000489
Duplicates Data,10,Bubble Sort,0.00000699
Duplicates Data,10,Bubble Sort,0.00000544
Duplicates Data,10,Bubble Sort,0.00000597
Duplicates Data,10,Bubble Sort,0.00000485
Duplicates Data,10,Bubble Sort,0.00000574
Duplicates Data,10,Bubble Sort,0.00000563
Duplicates Data,10,Bubble Sort,0.00000625
Duplicates Data,10,Bubble Sort,0.00000687
Duplicates Data,10,Bubble Sort,0.00000711
Duplicates Data,10,Bubble Sort,0.00000533
Duplicates Data,10,Bubble Sort,0.00000606
Duplicates Data,10,Bubble Sort,0.00000597
Duplicates Data,10,Bubble Sort,0.00000579
Duplicates Data,10,Bubble Sort,0.00000700
Duplicates Data,10,Bubble Sort,0.00000534
Duplicates Data,10,Bubble Sort,0.00000517
Duplicates Data,10,Bubble Sort,0.00000562
Duplicates Data,10,Bubble Sort,0.00000598
Duplicates Data,10,Bubble Sort,0.00000601
Duplicates Data,10,Bubble Sort,0.00000334
Duplicates Data,10,Bubble Sort,0.00000417
Duplicates Data,10,Bubble Sort,0.00000525
Duplicates Data,10,Bubble Sort,0.00000581
Duplicates Data,10,Bubble Sort,0.00000592
Duplicates Data,10,Bubble Sort,0.00000684
Duplicates Data,10,Bubble Sort,0.00000520
Duplicates Data,10,Bubble Sort,0.00000577
Duplicates Data,10,Bubble Sort,0.00000631
Duplicates Data,10,Bubble Sort,0.00000647
Duplicates Data,10,Bubble Sort,0.00000583
Duplicates Data,10,Bubble Sort,0.00000495
Duplicates Data,10,Bubble Sort,0.00000636
Duplicates Data,10,Bubble Sort,0.00000580
Duplicates Data,10,Bubble Sort,0.00000694
Duplicates Data,10,Bubble Sort,0.00000480
Duplicates Data,10,Bubble Sort,0.00000597
Duplicates Data,10,Bubble Sort,0.00000677
Duplicates Data,10,Bubble Sort,0.00000463
Duplicates Data,10,Bubble Sort,0.00000595
Duplicates Data,10,Bubble Sort,0.00000551
Duplicates Data,10,Bubble Sort,0.00000673
Duplicates Data,10,Bubble Sort,0.00000637
Duplicates Data,10,Bubble Sort,0.00000579
Duplicates Data,10,Bubble Sort,0.00000538
Duplicates Data,10,Bubble Sort,0.00000661
Duplicates Data,10,Bubble Sort,0.00000415
Duplicates Data,10,Bubble Sort,0.00000447
Duplicates Data,10,Bubble Sort,0.00000425
Duplicates Data,10,Bubble Sort,0.00000573
Duplicates Data,10,Bubble Sort,0.00000654
Duplicates Data,10,Bubble Sort,0.00000554
Duplicates Data,10,Bubble Sort,0.00000584
Duplicates Data,10,Bubble Sort,0.00000663
Duplicates Data,10,Bubble Sort,0.00000577
Duplicates Data,10,Bubble Sort,0.00000593
Duplicates Data,10,Bubble Sort,0.00000631
Duplicates Data,10,Bubble Sort,0.00000462
Duplicates Data,10,Bubble Sort,0.00000443
Duplicates Data,10,Bubble Sort,0.00000584
Duplicates Data,10,Bubble Sort,0.00000560
Duplicates Data,10,Bubble Sort,0.00000374
Duplicates Data,10,Bubble Sort,0.00000296
Duplicates Data,10,Bubble Sort,0.00000528
Duplicates Data,10,Bubble Sort,0.00000512
Duplicates Data,10,Bubble Sort,0.00000332
Duplicates Data,10,Bubble Sort,0.00000522
Duplicates Data,10,Bubble Sort,0.00000523
Duplicates Data,10,Bubble Sort,0.00000662
Duplicates Data,10,Bubble Sort,0.00000549
Duplicates Data,10,Bubble Sort,0.00000624
Duplicates Data,10,Bubble Sort,0.00000557
Duplicates Data,10,Bubble Sort,0.00000501
Duplicates Data,10,Bubble Sort,0.00000465
Duplicates Data,10,Bubble Sort,0.00000484
Duplicates Data,10,Bubble Sort,0.00000381
Duplicates Data,10,Bubble Sort,0.00000540
Duplicates Data,10,Bubble Sort,0.00000667
Duplicates Data,10,Bubble Sort,0.00000410
Duplicates Data,10,Bubble Sort,0.00000438
Duplicates Data,10,Bubble Sort,0.00000606
Duplicates Data,10,Bubble Sort,0.00000556
Duplicates Data,10,Bubble Sort,0.00000371
Duplicates Data,10,Bubble Sort,0.00000631
Duplicates Data,10,Bubble Sort,0.00000387
Duplicates Data,10,Bubble Sort,0.00000318
Duplicates Data,10,Bubble Sort,0.00000511
Duplicates Data,10,Bubble Sort,0.00000545
Duplicates Data,10,Bubble Sort,0.00000295
Duplicates Data,10,Bubble Sort,0.00000621
Duplicates Data,10,Bubble Sort,0.00000520
Duplicates Data,10,Bubble Sort,0.00000570
Duplicates Data,10,Bubble Sort,0.00000586
Duplicates Data,10,Bubble Sort,0.00000479
Duplicates Data,10,Bubble Sort,0.00000515
Duplicates Data,10,Bubble Sort,0.00000515
