List Type,List Size,Algorithm,Run Time
Random Data,10,Bubble Sort,0.00001467
Random Data,10,Bubble Sort,0.00001061
Random Data,10,Bubble Sort,0.00000912
Random Data,10,Bubble Sort,0.00000727
Random Data,10,Bubble Sort,0.00000763
Random Data,10,Bubble Sort,0.00000740
Random Data,10,Bubble Sort,0.00000862
Random Data,10,Bubble Sort,0.00000976
Random Data,10,Bubble Sort,0.00001021
Random Data,10,Bubble Sort,0.00000972
Random Data,10,Bubble Sort,0.00000428
Random Data,10,Bubble Sort,0.00000898
Random Data,10,Bubble Sort,0.00000907
Random Data,10,Bubble Sort,0.00000838
Random Data,10,Bubble Sort,0.00000990
Random Data,10,Bubble Sort,0.00001086
Random Data,10,Bubble Sort,0.00000875
Random Data,10,Bubble Sort,0.00000492
Random Data,10,Bubble Sort,0.00000859
Random Data,10,Bubble Sort,0.00000920
Random Data,10,Bubble Sort,0.00000954
Random Data,10,Bubble Sort,0.00000943
Random Data,10,Bubble Sort,0.00000974
Random Data,10,Bubble Sort,0.00000734
Random Data,10,Bubble Sort,0.00000970
Random Data,10,Bubble Sort,0.00000933
Random Data,10,Bubble Sort,0.00000930
Random Data,10,Bubble Sort,0.00000906
Random Data,10,Bubble Sort,0.00000860
Random Data,10,Bubble Sort,0.00000836
Random Data,10,Bubble Sort,0.00000702
Random Data,10,Bubble Sort,0.00000993
Random Data,10,Bubble Sort,0.00000797
Random Data,10,Bubble Sort,0.00000840
Random Data,10,Bubble Sort,0.00000925
Random Data,10,Bubble Sort,0.00001030
Random Data,10,Bubble Sort,0.00000815
Random Data,10,Bubble Sort,0.00000895
Random Data,10,Bubble Sort,0.00000788
Random Data,10,Bubble Sort,0.00000771
Random Data,10,Bubble Sort,0.00000832
Random Data,10,Bubble Sort,0.00000875
Random Data,10,Bubble Sort,0.00000995
Random Data,10,Bubble Sort,0.00001065
Random Data,10,Bubble Sort,0.00000789
Random Data,10,Bubble Sort,0.00000721
Random Data,10,Bubble Sort,0.00000851
Random Data,10,Bubble Sort,0.00000928
Random Data,10,Bubble Sort,0.00000886
Random Data,10,Bubble Sort,0.00000734
Random Data,10,Bubble Sort,0.00000939
Random Data,10,Bubble Sort,0.00000745
Random Data,10,Bubble Sort,0.00000774
Random Data,10,Bubble Sort,0.00000924
Random Data,10,Bubble Sort,0.00000970
